ticker,evtdate,DATE,abret
LRCX,14-Apr-10,13-Apr-10,0.0012
LRCX,14-Apr-10,14-Apr-10,0.01545
LRCX,14-Apr-10,15-Apr-10,-0.01135
LRCX,14-Apr-10,16-Apr-10,0.02801
LRCX,14-Apr-10,19-Apr-10,-0.00653
HUM,5-Jun-06,31-May-06,0.00905
HUM,5-Jun-06,1-Jun-06,0.00412
HUM,5-Jun-06,2-Jun-06,-0.00576
HUM,5-Jun-06,5-Jun-06,0.01665
HUM,5-Jun-06,6-Jun-06,-0.00332
HUM,5-Jun-06,7-Jun-06,0.01652
HUM,5-Jun-06,8-Jun-06,-0.00097
HUM,9-Oct-15,6-Oct-15,-0.01232
HUM,9-Oct-15,7-Oct-15,0.00078
HUM,9-Oct-15,8-Oct-15,-0.00534
HUM,9-Oct-15,9-Oct-15,-0.00532
HUM,9-Oct-15,12-Oct-15,0.00234
HUM,9-Oct-15,13-Oct-15,0.02579
HUM,9-Oct-15,14-Oct-15,-0.00796
HUM,12-Dec-06,7-Dec-06,-0.00767
HUM,12-Dec-06,8-Dec-06,0.01326
HUM,12-Dec-06,11-Dec-06,-0.02226
HUM,12-Dec-06,12-Dec-06,0.00112
HUM,12-Dec-06,13-Dec-06,-0.02433
HUM,12-Dec-06,14-Dec-06,0.01192
HUM,12-Dec-06,15-Dec-06,-0.00526
HUM,18-Aug-10,13-Aug-10,0.00386
HUM,18-Aug-10,16-Aug-10,-0.0063
HUM,18-Aug-10,17-Aug-10,-0.0008
HUM,18-Aug-10,18-Aug-10,0.00679
HUM,18-Aug-10,19-Aug-10,-0.01238
HUM,18-Aug-10,20-Aug-10,-0.00395
HUM,18-Aug-10,23-Aug-10,-0.00115
HUM,23-May-14,20-May-14,0.00015
HUM,23-May-14,21-May-14,0.00118
HUM,23-May-14,22-May-14,0.00812
HUM,23-May-14,23-May-14,0.00907
HUM,23-May-14,27-May-14,0.00378
HUM,23-May-14,28-May-14,-0.01143
HUM,23-May-14,29-May-14,-0.00183
UNP,16-Jun-06,13-Jun-06,0.02578
UNP,16-Jun-06,14-Jun-06,0.00479
UNP,16-Jun-06,15-Jun-06,-0.00262
UNP,16-Jun-06,16-Jun-06,0.00351
UNP,16-Jun-06,19-Jun-06,-0.00397
UNP,16-Jun-06,20-Jun-06,-0.00711
UNP,16-Jun-06,21-Jun-06,0.01196
LNC,14-Jan-10,11-Jan-10,0.01404
LNC,14-Jan-10,12-Jan-10,0.02568
LNC,14-Jan-10,13-Jan-10,-0.00632
LNC,14-Jan-10,14-Jan-10,0.00354
LNC,14-Jan-10,15-Jan-10,0.01172
LNC,14-Jan-10,19-Jan-10,0.00848
LNC,14-Jan-10,20-Jan-10,-0.00679
LNC,17-Sep-12,12-Sep-12,0.00159
LNC,17-Sep-12,13-Sep-12,-0.01128
LNC,17-Sep-12,14-Sep-12,0.00184
LNC,17-Sep-12,17-Sep-12,0.00485
LNC,17-Sep-12,18-Sep-12,0.00123
LNC,17-Sep-12,19-Sep-12,-0.00606
LNC,17-Sep-12,20-Sep-12,-0.00475
LNC,21-Jul-10,16-Jul-10,0.00212
LNC,21-Jul-10,19-Jul-10,0.00106
LNC,21-Jul-10,20-Jul-10,-0.01366
LNC,21-Jul-10,21-Jul-10,0.0224
LNC,21-Jul-10,22-Jul-10,0.00504
LNC,21-Jul-10,23-Jul-10,0.0067
LNC,21-Jul-10,26-Jul-10,-0.01402
LNC,23-Aug-11,18-Aug-11,-0.01116
LNC,23-Aug-11,19-Aug-11,-0.01429
LNC,23-Aug-11,22-Aug-11,-0.01415
LNC,23-Aug-11,23-Aug-11,-0.04083
LNC,23-Aug-11,24-Aug-11,0.00583
LNC,23-Aug-11,25-Aug-11,-0.01744
LNC,23-Aug-11,26-Aug-11,-0.00368
LNC,25-May-10,20-May-10,0.00273
LNC,25-May-10,21-May-10,-0.04916
LNC,25-May-10,24-May-10,0.01092
LNC,25-May-10,25-May-10,0.02067
LNC,25-May-10,26-May-10,-0.00615
LNC,25-May-10,27-May-10,-0.0126
LNC,25-May-10,28-May-10,-0.00693
LNC,26-Jul-11,21-Jul-11,-0.008
LNC,26-Jul-11,22-Jul-11,0.00913
LNC,26-Jul-11,25-Jul-11,-0.00614
LNC,26-Jul-11,26-Jul-11,0.00134
LNC,26-Jul-11,27-Jul-11,0.00268
LNC,26-Jul-11,28-Jul-11,0.00603
LNC,26-Jul-11,29-Jul-11,0.00846
TGT,13-Dec-13,10-Dec-13,0.00118
TGT,13-Dec-13,11-Dec-13,0.00479
TGT,13-Dec-13,12-Dec-13,0.0026
TGT,13-Dec-13,13-Dec-13,-0.00752
TGT,13-Dec-13,16-Dec-13,-0.00538
TGT,13-Dec-13,17-Dec-13,-0.00505
TGT,13-Dec-13,18-Dec-13,0.02063
HRB,8-Apr-10,5-Apr-10,-0.00733
HRB,8-Apr-10,6-Apr-10,-0.01019
HRB,8-Apr-10,7-Apr-10,0.00827
HRB,8-Apr-10,8-Apr-10,0.0084
HRB,8-Apr-10,9-Apr-10,-0.00581
HRB,8-Apr-10,12-Apr-10,0.00126
HRB,8-Apr-10,13-Apr-10,-0.0117
HRB,23-Mar-10,18-Mar-10,0.00502
HRB,23-Mar-10,19-Mar-10,-0.00109
HRB,23-Mar-10,22-Mar-10,0.00282
HRB,23-Mar-10,23-Mar-10,0.01946
HRB,23-Mar-10,24-Mar-10,-0.00152
HRB,23-Mar-10,25-Mar-10,-0.00478
HRB,23-Mar-10,26-Mar-10,0.01708
HRB,23-Mar-12,20-Mar-12,0.01905
HRB,23-Mar-12,21-Mar-12,-0.0162
HRB,23-Mar-12,22-Mar-12,0.00513
HRB,23-Mar-12,23-Mar-12,-0.01087
HRB,23-Mar-12,26-Mar-12,-0.00006
HRB,23-Mar-12,27-Mar-12,-0.00565
HRB,23-Mar-12,28-Mar-12,-0.00466
BK,26-Mar-08,20-Mar-08,0.03443
BK,26-Mar-08,24-Mar-08,-0.07021
BK,26-Mar-08,25-Mar-08,0.00111
BK,26-Mar-08,26-Mar-08,-0.02489
BK,26-Mar-08,27-Mar-08,-0.00757
BK,26-Mar-08,28-Mar-08,-0.0094
BK,26-Mar-08,31-Mar-08,-0.00427
SMTC,8-Oct-07,3-Oct-07,-0.01523
SMTC,8-Oct-07,4-Oct-07,-0.00517
SMTC,8-Oct-07,5-Oct-07,-0.00779
SMTC,8-Oct-07,8-Oct-07,-0.0239
SMTC,8-Oct-07,9-Oct-07,-0.0199
SMTC,8-Oct-07,10-Oct-07,-0.01437
SMTC,8-Oct-07,11-Oct-07,-0.01618
SNE,27-Apr-11,21-Apr-11,0.00682
SNE,27-Apr-11,25-Apr-11,-0.01181
SNE,27-Apr-11,26-Apr-11,-0.01673
SNE,27-Apr-11,27-Apr-11,-0.02938
SNE,27-Apr-11,28-Apr-11,-0.02366
SNE,27-Apr-11,29-Apr-11,-0.00556
SNE,27-Apr-11,2-May-11,0.02361
EFX,6-May-16,3-May-16,-0.00208
EFX,6-May-16,4-May-16,0.00032
EFX,6-May-16,5-May-16,0.00585
EFX,6-May-16,6-May-16,-0.00448
EFX,6-May-16,9-May-16,0.001
EFX,6-May-16,10-May-16,0.01658
EFX,6-May-16,11-May-16,-0.00668
EFX,7-Sep-17,1-Sep-17,-0.00928
EFX,7-Sep-17,5-Sep-17,0.00457
EFX,7-Sep-17,6-Sep-17,-0.00206
EFX,7-Sep-17,7-Sep-17,0.00962
EFX,7-Sep-17,8-Sep-17,-0.13587
EFX,7-Sep-17,11-Sep-17,-0.09504
EFX,7-Sep-17,12-Sep-17,0.01986
EFX,10-Oct-12,5-Oct-12,0.00721
EFX,10-Oct-12,8-Oct-12,-0.00202
EFX,10-Oct-12,9-Oct-12,0.00381
EFX,10-Oct-12,10-Oct-12,0.00565
EFX,10-Oct-12,11-Oct-12,0.00137
EFX,10-Oct-12,12-Oct-12,0.00668
EFX,10-Oct-12,15-Oct-12,0.00001
EFX,11-Feb-10,8-Feb-10,-0.00581
EFX,11-Feb-10,9-Feb-10,-0.00099
EFX,11-Feb-10,10-Feb-10,-0.00158
EFX,11-Feb-10,11-Feb-10,-0.00113
EFX,11-Feb-10,12-Feb-10,-0.00353
EFX,11-Feb-10,16-Feb-10,0.00291
EFX,11-Feb-10,17-Feb-10,0.01277
EFX,20-Jun-06,15-Jun-06,-0.00113
EFX,20-Jun-06,16-Jun-06,0.00309
EFX,20-Jun-06,19-Jun-06,0.00612
EFX,20-Jun-06,20-Jun-06,-0.00751
EFX,20-Jun-06,21-Jun-06,0.00919
EFX,20-Jun-06,22-Jun-06,-0.00323
EFX,20-Jun-06,23-Jun-06,-0.00965
BDL,20-May-11,17-May-11,0.02338
BDL,20-May-11,18-May-11,-0.02815
BDL,20-May-11,19-May-11,-0.00067
BDL,20-May-11,20-May-11,0.00832
BDL,20-May-11,23-May-11,0.01051
BDL,20-May-11,24-May-11,-0.01764
BDL,20-May-11,25-May-11,-0.00247
WMT,28-Sep-07,25-Sep-07,-0.01738
WMT,28-Sep-07,26-Sep-07,-0.00125
WMT,28-Sep-07,27-Sep-07,0.00422
WMT,28-Sep-07,28-Sep-07,0.00362
WMT,28-Sep-07,1-Oct-07,0.00835
WMT,28-Sep-07,2-Oct-07,0.0093
WMT,28-Sep-07,3-Oct-07,0.01053
NTY,15-Jul-10,12-Jul-10,0.02423
NTY,15-Jul-10,13-Jul-10,-0.00156
NTY,15-Jul-10,14-Jul-10,0.02558
NTY,15-Jul-10,15-Jul-10,0.4395
NTY,15-Jul-10,16-Jul-10,0.03761
NTY,15-Jul-10,19-Jul-10,0.00047
NTY,15-Jul-10,20-Jul-10,-0.00771
JWN,10-Oct-13,7-Oct-13,0.00124
JWN,10-Oct-13,8-Oct-13,-0.00062
JWN,10-Oct-13,9-Oct-13,0.00606
JWN,10-Oct-13,10-Oct-13,-0.00643
JWN,10-Oct-13,11-Oct-13,-0.00683
JWN,10-Oct-13,14-Oct-13,-0.00408
JWN,10-Oct-13,15-Oct-13,0.00765
AFL,16-Mar-17,13-Mar-17,0.00104
AFL,16-Mar-17,14-Mar-17,0.00103
AFL,16-Mar-17,15-Mar-17,0.00345
AFL,16-Mar-17,16-Mar-17,0.00202
AFL,16-Mar-17,17-Mar-17,0.00528
AFL,16-Mar-17,20-Mar-17,0.002
AFL,16-Mar-17,21-Mar-17,0.00324
AFL,19-Apr-06,13-Apr-06,0.00577
AFL,19-Apr-06,17-Apr-06,0.00084
AFL,19-Apr-06,18-Apr-06,0.00408
AFL,19-Apr-06,19-Apr-06,-0.00331
AFL,19-Apr-06,20-Apr-06,0.001
AFL,19-Apr-06,21-Apr-06,-0.00082
AFL,19-Apr-06,24-Apr-06,-0.0009
AFL,22-Aug-06,17-Aug-06,0.00398
AFL,22-Aug-06,18-Aug-06,-0.01086
AFL,22-Aug-06,21-Aug-06,0.00019
AFL,22-Aug-06,22-Aug-06,-0.00484
AFL,22-Aug-06,23-Aug-06,0.00226
AFL,22-Aug-06,24-Aug-06,0.00756
AFL,22-Aug-06,25-Aug-06,0.00577
NTRS,29-Jul-14,24-Jul-14,0.01115
NTRS,29-Jul-14,25-Jul-14,0.00608
NTRS,29-Jul-14,28-Jul-14,0.00061
NTRS,29-Jul-14,29-Jul-14,0.00723
NTRS,29-Jul-14,30-Jul-14,0.01164
NTRS,29-Jul-14,31-Jul-14,0.00374
NTRS,29-Jul-14,1-Aug-14,-0.00611
GPS,16-Apr-10,13-Apr-10,0.00448
GPS,16-Apr-10,14-Apr-10,0.00145
GPS,16-Apr-10,15-Apr-10,0.00411
GPS,16-Apr-10,16-Apr-10,-0.00125
GPS,16-Apr-10,19-Apr-10,0.00018
GPS,16-Apr-10,20-Apr-10,-0.00751
GPS,16-Apr-10,21-Apr-10,0.02732
GPS,16-Jul-13,11-Jul-13,0.0015
GPS,16-Jul-13,12-Jul-13,0.0051
GPS,16-Jul-13,15-Jul-13,-0.00627
GPS,16-Jul-13,16-Jul-13,-0.00043
GPS,16-Jul-13,17-Jul-13,-0.00136
GPS,16-Jul-13,18-Jul-13,0.0058
GPS,16-Jul-13,19-Jul-13,-0.0014
GPS,28-Sep-07,25-Sep-07,-0.01501
GPS,28-Sep-07,26-Sep-07,0.00918
GPS,28-Sep-07,27-Sep-07,-0.00084
GPS,28-Sep-07,28-Sep-07,0.01466
GPS,28-Sep-07,1-Oct-07,-0.01366
GPS,28-Sep-07,2-Oct-07,0.01691
GPS,28-Sep-07,3-Oct-07,-0.00728
AXP,.,.,.
AXP,7-Apr-14,2-Apr-14,-0.01112
AXP,7-Apr-14,3-Apr-14,0.00598
AXP,7-Apr-14,4-Apr-14,-0.00581
AXP,7-Apr-14,7-Apr-14,-0.0141
AXP,7-Apr-14,8-Apr-14,-0.00738
AXP,7-Apr-14,9-Apr-14,0.0156
AXP,7-Apr-14,10-Apr-14,-0.01611
AXP,13-Jul-12,10-Jul-12,0.00899
AXP,13-Jul-12,11-Jul-12,-0.00477
AXP,13-Jul-12,12-Jul-12,-0.01519
AXP,13-Jul-12,13-Jul-12,-0.00276
AXP,13-Jul-12,16-Jul-12,0.01446
AXP,13-Jul-12,17-Jul-12,-0.00862
AXP,13-Jul-12,18-Jul-12,-0.01664
AXP,14-Aug-09,11-Aug-09,0.00494
AXP,14-Aug-09,12-Aug-09,-0.0219
AXP,14-Aug-09,13-Aug-09,-0.02704
AXP,14-Aug-09,14-Aug-09,0.00522
AXP,14-Aug-09,17-Aug-09,0.01471
AXP,14-Aug-09,18-Aug-09,0.00163
AXP,14-Aug-09,19-Aug-09,-0.00924
AXP,25-Mar-14,20-Mar-14,0.00058
AXP,25-Mar-14,21-Mar-14,-0.00064
AXP,25-Mar-14,24-Mar-14,-0.00081
AXP,25-Mar-14,25-Mar-14,-0.00639
AXP,25-Mar-14,26-Mar-14,-0.00267
AXP,25-Mar-14,27-Mar-14,0.00632
AXP,25-Mar-14,28-Mar-14,-0.00187
AXP,30-Dec-13,24-Dec-13,0.00058
AXP,30-Dec-13,26-Dec-13,-0.00017
AXP,30-Dec-13,27-Dec-13,0.00278
AXP,30-Dec-13,30-Dec-13,0.00541
AXP,30-Dec-13,31-Dec-13,0.00828
AXP,30-Dec-13,2-Jan-14,-0.00366
AXP,30-Dec-13,3-Jan-14,0.00284
AXP,.,.,.
BUD,29-Jul-08,24-Jul-08,0.01096
BUD,29-Jul-08,25-Jul-08,-0.00194
BUD,29-Jul-08,28-Jul-08,0.00789
BUD,29-Jul-08,29-Jul-08,-0.00567
BUD,29-Jul-08,30-Jul-08,-0.00691
BUD,29-Jul-08,31-Jul-08,0.00456
BUD,29-Jul-08,1-Aug-08,0.00158
INTC,10-Feb-12,7-Feb-12,-0.00597
INTC,10-Feb-12,8-Feb-12,0.00685
INTC,10-Feb-12,9-Feb-12,-0.00405
INTC,10-Feb-12,10-Feb-12,-0.00173
INTC,10-Feb-12,13-Feb-12,-0.00745
INTC,10-Feb-12,14-Feb-12,0.00038
INTC,10-Feb-12,15-Feb-12,-0.00405
BAC,7-Apr-10,1-Apr-10,-0.01012
BAC,7-Apr-10,5-Apr-10,-0.01129
BAC,7-Apr-10,6-Apr-10,0.01239
BAC,7-Apr-10,7-Apr-10,0.0093
BAC,7-Apr-10,8-Apr-10,-0.00966
BAC,7-Apr-10,9-Apr-10,-0.01168
BAC,7-Apr-10,12-Apr-10,0.00425
BAC,8-Jun-10,3-Jun-10,0.00202
BAC,8-Jun-10,4-Jun-10,0.00553
BAC,8-Jun-10,7-Jun-10,-0.00603
BAC,8-Jun-10,8-Jun-10,0.01236
BAC,8-Jun-10,9-Jun-10,-0.00843
BAC,8-Jun-10,10-Jun-10,-0.01031
BAC,8-Jun-10,11-Jun-10,0.0094
BAC,11-Aug-09,6-Aug-09,-0.02842
BAC,11-Aug-09,7-Aug-09,-0.06467
BAC,11-Aug-09,10-Aug-09,0.01262
BAC,11-Aug-09,11-Aug-09,0.00365
BAC,11-Aug-09,12-Aug-09,-0.02791
BAC,11-Aug-09,13-Aug-09,-0.00567
BAC,11-Aug-09,14-Aug-09,0.00392
BAC,12-Apr-07,9-Apr-07,-0.00097
BAC,12-Apr-07,10-Apr-07,0.00292
BAC,12-Apr-07,11-Apr-07,-0.00596
BAC,12-Apr-07,12-Apr-07,-0.00696
BAC,12-Apr-07,13-Apr-07,0.00181
BAC,12-Apr-07,16-Apr-07,0.00715
BAC,12-Apr-07,17-Apr-07,0.00093
BAC,14-Feb-11,9-Feb-11,0.00954
BAC,14-Feb-11,10-Feb-11,-0.00164
BAC,14-Feb-11,11-Feb-11,0.00281
BAC,14-Feb-11,14-Feb-11,0.01056
BAC,14-Feb-11,15-Feb-11,-0.00906
BAC,14-Feb-11,16-Feb-11,-0.00641
BAC,14-Feb-11,17-Feb-11,-0.00803
BAC,14-Dec-06,11-Dec-06,0.00908
BAC,14-Dec-06,12-Dec-06,0.00128
BAC,14-Dec-06,13-Dec-06,0.00268
BAC,14-Dec-06,14-Dec-06,-0.00825
BAC,14-Dec-06,15-Dec-06,-0.00265
BAC,14-Dec-06,18-Dec-06,0.00509
BAC,14-Dec-06,19-Dec-06,-0.00412
BAC,17-Jul-14,14-Jul-14,0.009
BAC,17-Jul-14,15-Jul-14,0.01102
BAC,17-Jul-14,16-Jul-14,-0.02472
BAC,17-Jul-14,17-Jul-14,-0.00465
BAC,17-Jul-14,18-Jul-14,0.0103
BAC,17-Jul-14,21-Jul-14,0.00609
BAC,17-Jul-14,22-Jul-14,-0.00247
BAC,18-Aug-11,15-Aug-11,0.03341
BAC,18-Aug-11,16-Aug-11,-0.03211
BAC,18-Aug-11,17-Aug-11,-0.00901
BAC,18-Aug-11,18-Aug-11,-0.03055
BAC,18-Aug-11,19-Aug-11,0.01968
BAC,18-Aug-11,22-Aug-11,-0.05603
BAC,18-Aug-11,23-Aug-11,-0.03038
BAC,25-May-11,20-May-11,0.00623
BAC,25-May-11,23-May-11,0.0037
BAC,25-May-11,24-May-11,0.00714
BAC,25-May-11,25-May-11,-0.00373
BAC,25-May-11,26-May-11,0.00417
BAC,25-May-11,27-May-11,0.00753
BAC,25-May-11,31-May-11,-0.00595
MDT,2-Aug-13,30-Jul-13,-0.00716
MDT,2-Aug-13,31-Jul-13,0.00276
MDT,2-Aug-13,1-Aug-13,-0.00908
MDT,2-Aug-13,2-Aug-13,-0.0139
MDT,2-Aug-13,5-Aug-13,0.00901
MDT,2-Aug-13,6-Aug-13,0.00098
MDT,2-Aug-13,7-Aug-13,0.0039
MDT,10-Feb-14,5-Feb-14,0.0216
MDT,10-Feb-14,6-Feb-14,-0.0112
MDT,10-Feb-14,7-Feb-14,0.00515
MDT,10-Feb-14,10-Feb-14,0.0036
MDT,10-Feb-14,11-Feb-14,0.00165
MDT,10-Feb-14,12-Feb-14,-0.00124
MDT,10-Feb-14,13-Feb-14,-0.00199
PNC,19-Mar-10,16-Mar-10,0.0052
PNC,19-Mar-10,17-Mar-10,0.01135
PNC,19-Mar-10,18-Mar-10,-0.00509
PNC,19-Mar-10,19-Mar-10,0.0176
PNC,19-Mar-10,22-Mar-10,0.00109
PNC,19-Mar-10,23-Mar-10,-0.01272
PNC,19-Mar-10,24-Mar-10,-0.01197
FDX,25-Jul-06,20-Jul-06,-0.02599
FDX,25-Jul-06,21-Jul-06,0.01266
FDX,25-Jul-06,24-Jul-06,-0.0054
FDX,25-Jul-06,25-Jul-06,-0.0198
FDX,25-Jul-06,26-Jul-06,-0.02279
FDX,25-Jul-06,27-Jul-06,-0.03943
FDX,25-Jul-06,28-Jul-06,0.01705
AMD,9-Apr-12,3-Apr-12,-0.0203
AMD,9-Apr-12,4-Apr-12,0.0039
AMD,9-Apr-12,5-Apr-12,0.0062
AMD,9-Apr-12,9-Apr-12,0.01062
AMD,9-Apr-12,10-Apr-12,0.01043
AMD,9-Apr-12,11-Apr-12,-0.00016
AMD,9-Apr-12,12-Apr-12,0.01382
AMD,14-Jan-13,9-Jan-13,-0.01085
AMD,14-Jan-13,10-Jan-13,-0.0029
AMD,14-Jan-13,11-Jan-13,0.03337
AMD,14-Jan-13,14-Jan-13,0.00207
AMD,14-Jan-13,15-Jan-13,0.01963
AMD,14-Jan-13,16-Jan-13,0.02859
AMD,14-Jan-13,17-Jan-13,0.00085
LOW,16-May-06,11-May-06,0.01459
LOW,16-May-06,12-May-06,-0.00316
LOW,16-May-06,15-May-06,-0.00385
LOW,16-May-06,16-May-06,-0.00726
LOW,16-May-06,17-May-06,-0.0002
LOW,16-May-06,18-May-06,0.01236
LOW,16-May-06,19-May-06,0.01401
LOW,19-May-14,14-May-14,-0.01474
LOW,19-May-14,15-May-14,-0.00686
LOW,19-May-14,16-May-14,0.01055
LOW,19-May-14,19-May-14,0.00196
LOW,19-May-14,20-May-14,0.0058
LOW,19-May-14,21-May-14,-0.00846
LOW,19-May-14,22-May-14,0.02884
LOW,22-May-14,19-May-14,0.00235
LOW,22-May-14,20-May-14,0.00584
LOW,22-May-14,21-May-14,-0.00785
LOW,22-May-14,22-May-14,0.02897
LOW,22-May-14,23-May-14,-0.00063
LOW,22-May-14,27-May-14,0.01032
LOW,22-May-14,28-May-14,-0.0192
CI,7-Dec-06,4-Dec-06,0.00233
CI,7-Dec-06,5-Dec-06,-0.00515
CI,7-Dec-06,6-Dec-06,0.00602
CI,7-Dec-06,7-Dec-06,0.00465
CI,7-Dec-06,8-Dec-06,-0.00325
CI,7-Dec-06,11-Dec-06,0.00705
CI,7-Dec-06,12-Dec-06,0.00691
CI,7-Nov-06,2-Nov-06,0.02426
CI,7-Nov-06,3-Nov-06,-0.00725
CI,7-Nov-06,6-Nov-06,0.00497
CI,7-Nov-06,7-Nov-06,-0.00648
CI,7-Nov-06,8-Nov-06,-0.02371
CI,7-Nov-06,9-Nov-06,-0.00585
CI,7-Nov-06,10-Nov-06,0.00987
PGR,6-Apr-06,3-Apr-06,-0.00979
PGR,6-Apr-06,4-Apr-06,-0.00018
PGR,6-Apr-06,5-Apr-06,-0.0037
PGR,6-Apr-06,6-Apr-06,0.00097
PGR,6-Apr-06,7-Apr-06,-0.00109
PGR,6-Apr-06,10-Apr-06,-0.00717
PGR,6-Apr-06,11-Apr-06,0.00861
PSA,29-Jan-07,24-Jan-07,0.00298
PSA,29-Jan-07,25-Jan-07,0.01539
PSA,29-Jan-07,26-Jan-07,0.00705
PSA,29-Jan-07,29-Jan-07,0.00001
PSA,29-Jan-07,30-Jan-07,0.00923
PSA,29-Jan-07,31-Jan-07,0.00475
PSA,29-Jan-07,1-Feb-07,0.00015
D,25-Aug-06,22-Aug-06,0.00627
D,25-Aug-06,23-Aug-06,-0.00972
D,25-Aug-06,24-Aug-06,0.01179
D,25-Aug-06,25-Aug-06,0.01097
D,25-Aug-06,28-Aug-06,0.00151
D,25-Aug-06,29-Aug-06,0.00783
D,25-Aug-06,30-Aug-06,-0.00861
KEY,9-May-12,4-May-12,-0.00758
KEY,9-May-12,7-May-12,0.0018
KEY,9-May-12,8-May-12,-0.00662
KEY,9-May-12,9-May-12,0.00377
KEY,9-May-12,10-May-12,-0.01172
KEY,9-May-12,11-May-12,0.01804
KEY,9-May-12,14-May-12,-0.01534
KEY,20-Nov-06,15-Nov-06,-0.00351
KEY,20-Nov-06,16-Nov-06,0.00879
KEY,20-Nov-06,17-Nov-06,-0.0105
KEY,20-Nov-06,20-Nov-06,0.00495
KEY,20-Nov-06,21-Nov-06,-0.00148
KEY,20-Nov-06,22-Nov-06,-0.00294
KEY,20-Nov-06,24-Nov-06,-0.0025
KEY,3-Jan-07,27-Dec-06,0.00377
KEY,3-Jan-07,28-Dec-06,-0.00502
KEY,3-Jan-07,29-Dec-06,-0.00328
KEY,3-Jan-07,3-Jan-07,-0.00024
KEY,3-Jan-07,4-Jan-07,-0.00568
KEY,3-Jan-07,5-Jan-07,-0.00338
KEY,3-Jan-07,8-Jan-07,0.00537
T,9-Jun-10,4-Jun-10,-0.00139
T,9-Jun-10,7-Jun-10,0.00917
T,9-Jun-10,8-Jun-10,0.01539
T,9-Jun-10,9-Jun-10,0.00257
T,9-Jun-10,10-Jun-10,0.00285
T,9-Jun-10,11-Jun-10,-0.00804
T,9-Jun-10,14-Jun-10,-0.00195
USB,28-Sep-10,23-Sep-10,-0.01905
USB,28-Sep-10,24-Sep-10,0.00603
USB,28-Sep-10,27-Sep-10,-0.01628
USB,28-Sep-10,28-Sep-10,-0.00364
USB,28-Sep-10,29-Sep-10,-0.00144
USB,28-Sep-10,30-Sep-10,-0.0024
USB,28-Sep-10,1-Oct-10,-0.0023
HD,2-Sep-14,27-Aug-14,0.00338
HD,2-Sep-14,28-Aug-14,0.00883
HD,2-Sep-14,29-Aug-14,0.00854
HD,2-Sep-14,2-Sep-14,-0.02098
HD,2-Sep-14,3-Sep-14,-0.02149
HD,2-Sep-14,4-Sep-14,0.01123
HD,2-Sep-14,5-Sep-14,0.01602
HD,6-Feb-14,3-Feb-14,-0.00259
HD,6-Feb-14,4-Feb-14,-0.0083
HD,6-Feb-14,5-Feb-14,0.00599
HD,6-Feb-14,6-Feb-14,0.00317
HD,6-Feb-14,7-Feb-14,-0.01286
HD,6-Feb-14,10-Feb-14,-0.00482
HD,6-Feb-14,11-Feb-14,-0.00285
HD,13-Apr-12,10-Apr-12,-0.01257
HD,13-Apr-12,11-Apr-12,0.00029
HD,13-Apr-12,12-Apr-12,0.00399
HD,13-Apr-12,13-Apr-12,0.0134
HD,13-Apr-12,16-Apr-12,0.01324
HD,13-Apr-12,17-Apr-12,-0.00827
HD,13-Apr-12,18-Apr-12,-0.0044
HD,14-Dec-10,9-Dec-10,0.00573
HD,14-Dec-10,10-Dec-10,-0.00429
HD,14-Dec-10,13-Dec-10,0.00788
HD,14-Dec-10,14-Dec-10,0.00459
HD,14-Dec-10,15-Dec-10,0.00634
HD,14-Dec-10,16-Dec-10,0.00246
HD,14-Dec-10,17-Dec-10,-0.00174
HD,17-Oct-07,12-Oct-07,-0.00514
HD,17-Oct-07,15-Oct-07,-0.00659
HD,17-Oct-07,16-Oct-07,-0.01075
HD,17-Oct-07,17-Oct-07,-0.02546
HD,17-Oct-07,18-Oct-07,-0.00409
HD,17-Oct-07,19-Oct-07,-0.00828
HD,17-Oct-07,22-Oct-07,0.00241
HD,24-May-07,21-May-07,-0.00478
HD,24-May-07,22-May-07,-0.00084
HD,24-May-07,23-May-07,0.00804
HD,24-May-07,24-May-07,0.01272
HD,24-May-07,25-May-07,-0.0184
HD,24-May-07,29-May-07,0.0068
HD,24-May-07,30-May-07,-0.00614
HD,30-Apr-07,25-Apr-07,-0.01047
HD,30-Apr-07,26-Apr-07,-0.00775
HD,30-Apr-07,27-Apr-07,-0.01007
HD,30-Apr-07,30-Apr-07,-0.00751
HD,30-Apr-07,1-May-07,0.01136
HD,30-Apr-07,2-May-07,0.00086
HD,30-Apr-07,3-May-07,-0.00139
AIG,14-Jun-06,9-Jun-06,0.00031
AIG,14-Jun-06,12-Jun-06,-0.00037
AIG,14-Jun-06,13-Jun-06,0.00747
AIG,14-Jun-06,14-Jun-06,-0.00118
AIG,14-Jun-06,15-Jun-06,-0.01019
AIG,14-Jun-06,16-Jun-06,-0.00012
AIG,14-Jun-06,19-Jun-06,0.00167
STI,16-May-11,11-May-11,0.01283
STI,16-May-11,12-May-11,-0.00118
STI,16-May-11,13-May-11,-0.00488
STI,16-May-11,16-May-11,0.00152
STI,16-May-11,17-May-11,0.01905
STI,16-May-11,18-May-11,0.00868
STI,16-May-11,19-May-11,0.00674
CVC,25-Jul-06,20-Jul-06,0.01226
CVC,25-Jul-06,21-Jul-06,-0.00805
CVC,25-Jul-06,24-Jul-06,0.01167
CVC,25-Jul-06,25-Jul-06,-0.0345
CVC,25-Jul-06,26-Jul-06,-0.00596
CVC,25-Jul-06,27-Jul-06,0.03248
